Region,Date,Oil Moisture,Blood Pressure,Heart Rate,Oxygen Saturation,Telemedicine Consultations,AQI,Water Levels,Temperature,Agriculture Target,Healthcare Target,Environmental Target
Maharashtra,2025-12-05,12.786226777043272,149.65113532637818,71.46078195708492,97.99649643503194,2,162.3611297313895,3.6361387243960053,18.58592470520097,1,1,1
Tamil Nadu,2025-12-06,12.187728164445964,145.87166767928306,92.1056124941172,97.56853927607652,2,241.1579658746468,1.201822282480495,19.51526149750056,1,1,1
Kerala,2025-12-07,5.384630987096536,134.4117370873344,99.8895159961441,96.44092262979765,7,152.66557655227373,1.418251459017366,15.502794515126283,0,1,1
Uttar Pradesh,2025-12-08,10.118717414392346,157.362828616716,61.201040213175716,95.03232178894855,6,18.73328249217724,4.524016339258831,29.458613444772073,0,1,1
Maharashtra,2025-12-09,10.702934281787856,112.02847093170416,95.89463463163727,97.48119610950407,5,115.18410267124656,3.109983778233046,31.207287995188743,0,1,0
Maharashtra,2025-12-10,10.982341713453508,106.55585261857729,84.90522134394632,96.42812994281121,9,133.3322873014496,4.29934863758296,30.936963535442462,0,0,1
Kerala,2025-12-11,13.702585538409984,151.23771801732534,98.93530476659285,98.67304150355268,9,42.485173495985165,4.426449344899704,17.551363027285685,1,1,1
Kerala,2025-12-12,13.004038200903176,126.3489889980249,78.6003807010571,95.11973132635242,3,30.748898756763843,4.7106981659980764,33.06602254777519,1,0,1
Karnataka,2025-12-13,14.11857639190167,150.81813125242363,93.89551722285495,97.92413905652896,8,160.63948489708625,4.799316821945463,28.4455765894816,1,1,1
Uttar Pradesh,2025-12-14,16.473248923131926,153.5854123117249,62.49576274393109,99.70737118753033,0,25.543090966824643,3.219303186013225,32.95057244753729,1,1,0
Uttar Pradesh,2025-12-15,17.1947860807414,103.74745561714428,73.41116200313184,95.8720463355575,1,90.8835503670252,2.3640806890241355,23.94321009061327,1,0,0
Tamil Nadu,2025-12-16,15.771846143397417,153.00788577916364,62.680661510048395,97.35824745375298,3,223.37909278892278,4.847459497391995,23.739097221673955,1,1,1
Karnataka,2025-12-17,19.33285543932402,126.89914332216533,99.01372533916282,95.45710995908568,2,289.3296538703942,3.189625624004901,30.690730373697903,1,1,1
Karnataka,2025-12-18,5.2734887401454245,130.62594934025392,92.67895629087347,98.12840956130677,0,215.36117416557857,1.2570108918184442,16.86595710953487,0,1,1
Karnataka,2025-12-19,7.9366697852531916,137.5955506655926,94.10189684983882,97.75265840298113,4,297.78766453586104,3.57110620023946,25.417480732697715,0,1,1
Karnataka,2025-12-20,5.1134431246721315,155.5829564038052,97.51860925735576,97.03682762106416,6,209.5013913838208,3.350739001580043,31.727684712624512,0,1,1
Uttar Pradesh,2025-12-21,14.712120712319045,101.14696566578584,63.40413944479141,97.60688510736871,1,88.13834119629826,4.583171491578824,31.603851261391426,1,0,1
Uttar Pradesh,2025-12-22,18.470458234249804,128.61060809906903,75.42390370053333,99.48287329234505,4,201.61576215160858,3.61274875663125,34.12265712684738,1,0,1
Karnataka,2025-12-23,8.652234448644489,141.26332254583363,62.84139556176009,95.98147151155534,5,210.64702955907114,2.3962096978462055,28.96545187061093,0,1,1
Tamil Nadu,2025-12-24,18.9055181719446,143.3624174618937,68.43172406200114,95.11282255852673,6,111.51809538493818,4.864902902823282,19.15541258879457,1,1,1
Maharashtra,2025-12-25,5.904010854343412,141.55194589222648,69.1746310815069,99.3083244234955,0,5.314155182816704,4.206477943928134,15.405606297891616,0,1,1
Maharashtra,2025-12-26,19.016540402082715,108.06610776448731,78.76428844190315,97.88558541193953,6,210.9599354326461,3.5216704735254174,24.588315972542038,1,0,1
Tamil Nadu,2025-12-27,10.274340308594516,117.96373530230088,70.74248669814571,99.45329227730922,3,6.5100285826624855,2.1717008136124916,25.274077312451112,0,0,0
Karnataka,2025-12-28,6.521312426738248,121.52293152502081,64.03912427271044,97.98472611706586,7,189.35642341802134,2.494161185257182,19.80525168997863,0,0,1
Uttar Pradesh,2025-12-29,12.288076387794884,148.2662324607703,66.69964356376431,99.05080544979852,3,49.08494662276652,3.6798796963866267,17.493948942472063,1,1,0
Maharashtra,2025-12-30,8.85164851580762,116.72559234487318,65.89102254208363,97.14836681677573,5,169.68105832441302,1.2879232738532869,26.72416332381018,0,0,1
Kerala,2025-12-31,9.273093529428841,112.64229783203218,98.92307191649193,98.74929965644134,8,151.17390761418,2.026722366601054,30.285113480482828,0,1,1
Kerala,2026-01-01,9.609349473894298,157.44688114228578,90.37170027673895,99.56520733444928,4,4.0540926918547715,3.855603733586392,34.86308207180321,0,1,0
Tamil Nadu,2026-01-02,17.04538846748995,100.53179710680813,98.71045861078248,97.86061481861103,3,108.85974509853104,2.9200740393784836,30.16605234421037,1,1,0
Karnataka,2026-01-03,13.087419150128817,159.8692513409187,77.58961946031634,95.9039257528119,7,180.3273502188908,2.6095742592577205,30.87264828511162,1,1,1
Maharashtra,2026-01-04,9.669615487340055,140.60927793144373,71.13473926650626,96.34398807515099,8,254.58196556963392,1.605830489601658,27.32921756457595,0,1,1
Karnataka,2026-01-05,14.155006749663775,149.70815796694703,91.93172788836748,95.99322288448703,3,266.5926341509552,2.7673961379109304,34.718453179400356,1,1,1
Maharashtra,2026-01-06,15.742260113347903,117.6771637807716,73.05015672164588,96.23428513797866,2,145.15499100996698,4.082767883040935,27.799127702291408,1,0,1
Tamil Nadu,2026-01-07,9.089360011003006,100.8589166600236,71.97533494821393,96.53207724675518,7,218.52674618983144,2.056051384287572,32.20506572799408,0,0,1
Tamil Nadu,2026-01-08,11.203236522880273,144.2721711136918,69.30023968831324,97.77566893376594,4,94.93637296003729,1.0215941687347097,33.91569292481911,0,1,0
Kerala,2026-01-09,6.828291400054214,150.04867582004056,65.18715912896941,97.93995814731916,1,102.65592172759723,3.6740196046039313,33.59717001001122,0,1,0
Karnataka,2026-01-10,7.717240243020205,144.42856791721115,70.25852244067065,97.1324987362093,9,58.33905575469412,4.89050641773021,22.62830687566713,0,1,1
Kerala,2026-01-11,15.216767809474742,108.57101723805032,74.21278993895551,98.07710389910417,8,168.5844329979718,3.4273062543543316,16.57324116628517,1,0,1
Karnataka,2026-01-12,7.721575215434404,145.20567533541814,86.95976832582922,95.40787462805683,2,94.36924527820956,1.4796874357085206,18.437474050784935,0,1,0
Kerala,2026-01-13,12.877450755005903,146.13536692645846,62.50259368877806,95.4389411852908,1,25.31126893155151,2.2829323693786923,16.18446610793215,1,1,0
Uttar Pradesh,2026-01-14,15.63569392583649,139.5124309402033,68.42027758661372,95.8591473017883,0,205.50182599895362,4.470566458880894,17.1079386965828,1,0,1
Uttar Pradesh,2026-01-15,6.603153846421158,145.96695596773517,92.36094561166706,97.59038749020172,7,212.32596228161944,1.9302722970273143,18.693024917873952,0,1,1
Uttar Pradesh,2026-01-16,13.509683294433554,150.75528638066393,65.87687694335084,96.06997339349157,2,107.99772563371735,3.430783613990432,21.821886331748033,1,1,0
Uttar Pradesh,2026-01-17,8.848441755520456,136.8162468542475,73.70580586090087,96.41642201746289,6,23.01701983680684,2.6106848330159913,25.870792931501516,0,0,0
Maharashtra,2026-01-18,19.443903128563697,105.31628283818074,94.5863568743256,97.00156418086497,0,127.88931522102777,1.831374885678596,29.233641187101718,1,1,0
Uttar Pradesh,2026-01-19,12.25318470079887,129.25766858003266,66.19701244573771,99.0593306200519,0,132.70063741506465,4.253627574258719,19.218546722130238,1,0,1
Tamil Nadu,2026-01-20,17.08988824662737,104.65896008029631,63.3094734247276,95.0693106795643,8,200.6012654693679,3.971325105862761,28.450448084762787,1,0,1
Tamil Nadu,2026-01-21,13.253398132343927,124.45258186194584,79.38151980320043,98.24689410118312,7,94.62491737760504,3.6463642638370617,29.08518149004839,1,0,0
Maharashtra,2026-01-22,5.651187992822288,124.42638934753765,72.09678045114146,98.34438265520343,2,204.77978393439162,1.9453463610750048,26.17244673732379,0,0,1
Uttar Pradesh,2026-01-23,14.497270633910336,103.9605906484145,82.53633457935416,98.99327890178319,5,261.4465625272165,1.3914280108658001,33.07235739597421,1,0,1
Uttar Pradesh,2026-01-24,19.271050133099855,120.92923203816876,92.15219561933901,99.66376469530157,2,71.24581270865995,3.3046373193038647,17.219896278436213,1,1,0
Uttar Pradesh,2026-01-25,14.024177302194968,106.6598859274789,65.48593952610973,95.10068924474645,3,293.67586683596994,3.2147113341577334,18.54242915204839,1,0,1
Kerala,2026-01-26,17.287832891401855,148.49411260055334,83.2279633821714,95.76891852756609,0,115.91044114104209,1.753540037339492,23.573296487789698,1,1,0
Karnataka,2026-01-27,18.263096950226117,156.86128155786824,80.22035041559455,99.43085647027996,4,80.17760554411852,1.22498677726069,17.534254704684777,1,1,0
Kerala,2026-01-28,8.421196579233987,104.33898851547632,65.76315144052798,97.29259281093508,0,126.45335475308715,1.322833816775944,26.325922874481748,0,0,0
Karnataka,2026-01-29,8.1806725986234,157.3069124375021,84.9599394211593,97.82295319466732,0,28.31924277115775,4.9710839460509355,22.968009332188487,0,1,1
Uttar Pradesh,2026-01-30,14.164714832764876,131.3545959602047,70.94561671443087,98.31513601861573,9,37.711771953634695,4.134335578971535,20.69191589071837,1,0,1
Uttar Pradesh,2026-01-31,11.165427047100572,117.97394067723243,79.51337274176049,98.39533302247818,6,124.33021409049942,4.687949903860691,18.399796260352744,0,0,1
Kerala,2026-02-01,17.597919543000806,104.61172451656981,63.29089297108248,99.65870201658254,5,228.73335658173002,1.7802188889454533,21.706764766964206,1,0,1
Kerala,2026-02-02,18.500346850970168,130.03745608422508,78.38336228854493,99.98474708705835,1,270.0936718723473,4.84227414529374,27.15918701664684,1,0,1
Karnataka,2026-02-03,10.301320689540772,147.67093266944494,72.25853872171281,98.6007873046547,1,199.44539721488127,1.5706174058926483,26.515704217788233,0,1,1
Tamil Nadu,2026-02-04,8.55305838461723,142.4251886360019,92.89524844741418,96.43610604602576,6,31.56586657145092,3.0363273142658844,18.272480004204677,0,1,0
Karnataka,2026-02-05,16.70788272865793,103.01356068783842,62.27914907989473,99.39876201147172,0,201.60592865416052,4.318782737668256,17.49839621481267,1,0,1
Kerala,2026-02-06,9.122090533222043,104.37411012207421,76.7442909967332,95.24610457270381,1,190.6283762108916,2.3992134180463176,15.533535252177451,0,0,1
Kerala,2026-02-07,17.339214777705173,124.17239695795823,78.33725696525752,96.15540426437248,7,241.72917548799938,2.699314132707602,15.248511875878645,1,0,1
Maharashtra,2026-02-08,11.356073804731443,117.7174296428766,89.00024305196474,99.48692858731857,5,247.57459999565427,1.5127404411963914,32.596208714393704,0,0,1
Kerala,2026-02-09,15.013248489372057,113.94305938336286,82.97150300360843,96.28095757219677,1,260.4609227336937,1.491687519995891,15.901777120107798,1,0,1
Maharashtra,2026-02-10,6.4330297075200225,116.86026993452282,86.68849348776725,96.10325529810875,6,124.2394543737295,3.4782728991146383,29.624422197464924,0,0,0
Tamil Nadu,2026-02-11,14.357889870148595,148.20896459781306,91.08197142607025,95.69062646570124,3,209.3593186056433,3.702129474480227,32.43970192489914,1,1,1
Karnataka,2026-02-12,11.776515181058436,155.75368321791123,94.48811894632755,99.29555878823459,1,80.47510767669323,4.109330056328773,16.961156971249153,0,1,1
Karnataka,2026-02-13,13.79912694763211,124.30616167165398,72.55501986889882,97.50029129595544,5,299.80088399505127,3.226728210727014,23.726028476660353,1,0,1
Maharashtra,2026-02-14,7.520213116172951,154.3666601279498,81.52090821455612,98.37446601527077,8,52.60027241305798,3.5830371690452236,34.24605966348553,0,1,0
Karnataka,2026-02-15,16.053106174162732,119.28974207487292,93.604323137568,96.19533192037515,8,3.034329498250743,1.0540690867988802,31.6827732104717,1,1,0
Kerala,2026-02-16,17.941956163148426,128.5862191806275,99.57804523860226,98.79020210505608,7,44.64261435545281,1.6486829085487522,24.7940806371571,1,1,0
Uttar Pradesh,2026-02-17,8.251097001361636,113.56173986895999,95.58077244175053,98.80002772481049,2,232.761686863238,4.939659064067619,30.25142225583106,0,1,1
Maharashtra,2026-02-18,6.435718332802426,138.42856253055064,74.85869050497507,96.5629901245415,2,134.03510295246346,1.3039740252633272,31.667552488633277,0,0,0
Karnataka,2026-02-19,5.3545787906950455,158.73886691048853,67.80666068874602,97.05341316505141,1,134.2500743431285,3.7151528890409797,21.960539263774386,0,1,0
Maharashtra,2026-02-20,14.62957250664899,136.20958576260273,79.57570149626355,96.048451387151,4,286.5068758835006,1.704330532126865,32.84305833739921,1,0,1
Maharashtra,2026-02-21,14.106410541331712,121.46884504681293,89.66565807344169,99.88280511661452,3,275.8904724084223,3.8668743430705677,24.409466393543134,1,0,1
Uttar Pradesh,2026-02-22,13.20046119071105,138.8690467594317,79.7027628301319,98.22801288529206,6,93.35842134120276,3.823961611847974,25.5561472711766,1,0,0
Kerala,2026-02-23,8.479206441739631,107.37524070792325,79.32723453254674,99.67271940357757,3,62.71743863425985,1.9367962391523608,34.99415275643662,0,0,0
Maharashtra,2026-02-24,10.86358993858272,153.3195448159239,93.52921684327202,96.51692771814567,8,254.5446629801219,2.0785375968768167,31.866059323043224,0,1,1
Karnataka,2026-02-25,13.917145027792596,130.18503704679017,74.45615116268746,98.90945456498444,1,271.80572131330894,3.619082854408353,22.2354001154596,1,0,1
Tamil Nadu,2026-02-26,12.45150288288754,126.96098452237852,94.39178699246582,98.8292932194237,5,162.47907683954608,2.5603441551208546,15.206911929453998,1,1,1
Maharashtra,2026-02-27,19.81678280322331,135.15188730721115,76.27219203806894,98.4582782593327,6,188.82711333513015,1.7781918787996451,27.523481475877894,1,0,1
Maharashtra,2026-02-28,7.046596288350997,137.48703176736416,73.12932422713358,99.82819487633401,3,77.07428540768801,3.926718395149927,29.078268522562155,0,0,0
Uttar Pradesh,2026-03-01,15.427168310713906,104.30654837359079,78.15959644798795,96.96777668053157,5,240.2408063935574,1.6165900973453367,28.016053802867592,1,0,1
Kerala,2026-03-02,11.064781521564381,140.95703327340414,90.49787834699474,95.65358661794879,6,189.63672853470695,4.422574656579787,34.357247023264264,0,1,1
Tamil Nadu,2026-03-03,11.42299422388422,114.51590081893178,65.04008111455977,98.3585442962203,3,151.05405338939897,3.05867809620731,32.259420546642886,0,0,1
Karnataka,2026-03-04,15.763966484872643,142.83715795039538,67.8567686348807,98.64654900238602,7,18.03256682351875,1.4228024155172028,23.97663386361297,1,1,0
Tamil Nadu,2026-03-05,15.386542269865545,149.3520876630518,98.05779302652368,97.87530286729407,8,274.7804887533461,3.7762893341239376,16.25714974944762,1,1,1
Karnataka,2026-03-06,19.868839905532823,148.23751045315123,67.0196650952543,96.03408946566698,0,184.63542611532182,3.076652158298162,24.521175390039936,1,1,1
Kerala,2026-03-07,6.925914341811879,133.15005804447335,82.70909271724219,97.52227970834677,6,57.80732840789039,2.192230287179238,28.784880399240464,0,0,0
Karnataka,2026-03-08,6.561644740762495,131.21019353864506,83.1725786664775,96.56094868284565,8,181.91583509491582,2.6901575208954194,27.154196164540092,0,0,1
Uttar Pradesh,2026-03-09,15.865082256931117,108.5725576803647,79.58497848200979,97.13733264083345,9,203.23900627199203,2.193350974349995,25.762741354217695,1,0,1
Uttar Pradesh,2026-03-10,13.675803755096137,146.52076902418813,85.78980994307274,98.22609287922332,4,157.73110100496766,2.052103342971136,24.376379160304825,1,1,1
Uttar Pradesh,2026-03-11,9.112409998397087,116.28456282680287,69.19306903190474,98.72607371345417,1,215.43052138680676,1.6544336833748488,20.875237460547726,0,0,1
Uttar Pradesh,2026-03-12,6.191290534834799,129.8017253690768,82.10649071106992,96.16112345450672,9,174.43618437858728,2.4510685325499035,20.546935234492587,0,0,1
Tamil Nadu,2026-03-13,6.2848737439464575,117.056445575651,74.88693020987589,97.02662680323476,5,284.33087460964447,2.003948825264283,25.004629578516038,0,0,1
Kerala,2026-03-14,18.412863119961774,108.0297017799816,86.46669038516757,96.34580785495814,6,16.10912357979205,3.7337379482156683,18.21206292859298,1,0,0
Karnataka,2026-03-15,7.878009870781144,137.77346181350418,65.64894173492598,95.99315806930935,1,31.873712540868148,3.7355069646532253,21.81370847149603,0,0,0
Karnataka,2026-03-16,9.850573431732812,103.25992208937423,82.83509667357905,98.9169360999792,1,52.101491086301955,3.0073609702225537,21.47958549420199,0,0,0
Uttar Pradesh,2026-03-17,8.39984603340482,144.918714047572,67.41081421533295,99.54626347218496,9,207.05132118129964,4.111778109881284,26.742656031684017,0,1,1
Uttar Pradesh,2026-03-18,10.32494458747906,119.055207715667,71.14572252460145,96.85116092842289,9,193.6787618249426,4.365358876024192,16.33364600726049,0,0,1
Maharashtra,2026-03-19,6.0413576411914,100.00808158026912,68.74839201294333,98.75639462186884,0,267.6176580629082,3.3190658297370925,31.593373605301903,0,0,1
Kerala,2026-03-20,12.785896863624055,130.6677483542338,67.31351119475268,99.48497644682206,3,219.86323586516951,3.475740651053735,26.24756760768804,1,0,1
Tamil Nadu,2026-03-21,6.014188453883223,102.81111451165619,93.02843806242669,99.23062105265116,6,152.50664626937768,2.1315436391454607,28.416533615518706,0,1,1
Karnataka,2026-03-22,17.005347617335424,116.57017346925397,71.42830270643562,95.91406694269612,8,297.5495377390891,4.579476802822079,29.061878075188655,1,0,1
Maharashtra,2026-03-23,8.505681228656496,142.41858924734296,97.08495127457797,99.78145940756681,2,79.83238685078975,1.0968241776901193,20.829682736850728,0,1,0
Maharashtra,2026-03-24,13.100178719067658,103.76137729731195,98.79706101380764,96.88338220214732,6,249.95749793563618,2.3944098777713827,24.40743134769733,1,1,1
Karnataka,2026-03-25,18.20118631342187,150.36030954136015,82.8504187974839,96.69620330586918,6,128.0371116581758,3.887201686199424,34.12491911739335,1,1,0
Tamil Nadu,2026-03-26,14.763160535707913,100.22919535951499,65.72004490662906,95.3121566363889,6,194.62054166272026,1.320358038684645,30.3341047599363,1,0,1
Maharashtra,2026-03-27,12.994366798270029,114.80943215211414,74.98192973518326,97.43086827052441,1,218.1805411357302,1.7326781097131705,34.39113750446371,1,0,1
Maharashtra,2026-03-28,9.865006296730634,144.4542433691243,91.90929053392856,95.54506807820465,5,190.1262261571009,3.3571429114514046,29.925086902925766,0,1,1
Kerala,2026-03-29,9.995028695872968,118.97620898375841,74.69562914788281,96.24269910463713,1,42.15219093257798,3.2399746858542318,18.51200279417035,0,0,0
Tamil Nadu,2026-03-30,15.042304327972852,106.11354328396081,63.48068873211155,96.58471310883641,5,132.8853032243798,3.95571318452382,16.290717676893525,1,0,0
Maharashtra,2026-03-31,19.91209041831751,121.61403512802568,82.27139643712752,99.04413161745842,9,168.43151337993731,4.250450556352687,26.553228734393272,1,0,1
Tamil Nadu,2026-04-01,14.927587847740678,116.22359718307153,93.8048340598414,99.37744325197949,2,254.71312775357902,1.5143183140466765,22.156265594052194,1,1,1
Karnataka,2026-04-02,13.366751260550373,150.5627141296333,91.8370554857401,96.51233158730734,1,133.0937246395717,1.0735239591009682,20.509158202763405,1,1,0
Uttar Pradesh,2026-04-03,15.959757653588692,118.80087505510859,67.00492560521413,99.29349060622287,5,275.62419144127546,3.7585540786356244,31.14421992850835,1,0,1
Maharashtra,2026-04-04,11.978084184255772,147.33594830656043,86.91058457649866,99.28615468684896,1,132.1122669075632,2.205567183065437,22.339865341638948,0,1,0
Kerala,2026-04-05,5.902135139011778,153.5123286886441,68.82017053742588,98.82325475192437,4,164.6339577789035,3.5039356556718144,21.340019394686077,0,1,1
Karnataka,2026-04-06,13.434452238168648,126.02904517459177,68.7283013820869,95.73347557007591,1,238.8857048828403,1.6021783522488988,31.999751863380208,1,0,1
Tamil Nadu,2026-04-07,19.364379267580702,154.59658863126353,94.96287093220741,98.45161423450365,2,174.92030532664307,2.8761601866638515,31.9257467297292,1,1,1
Karnataka,2026-04-08,7.6295441353648945,122.63908323779157,69.98675810960921,99.72512032290284,2,288.0654217148474,3.0176989842537476,22.127332755101133,0,0,1
Maharashtra,2026-04-09,15.350073362309987,157.8447049894065,70.52989386072045,98.41270239383579,5,198.1007491542383,3.3403112654928644,31.649974019719323,1,1,1
Tamil Nadu,2026-04-10,8.014005329885848,105.35737147153438,60.02613563045198,96.65808424553917,5,156.8128362202803,3.0526800653222574,32.01556980665321,0,0,1
Uttar Pradesh,2026-04-11,13.037415267096218,141.22115599019457,94.8267613650207,97.50289658715415,9,7.077590334238759,2.9827630809148555,23.478610700593325,1,1,0
Karnataka,2026-04-12,6.4501467447007945,129.62884242741572,91.7037925283654,98.22862521675526,2,124.11986927409895,2.330936615935422,16.32946260418343,0,1,0
Maharashtra,2026-04-13,11.755564043872777,123.25892832733882,85.09315740362712,97.55285204364252,2,89.77452577804813,1.284720945272345,15.031692889326802,0,0,0
Kerala,2026-04-14,16.34244993342869,137.96271272491606,90.0106305575537,95.59976470865485,0,224.43170036624676,1.3580807871873692,25.4658492577799,1,1,1
Tamil Nadu,2026-04-15,10.21357286358473,142.23142549805988,66.08194269697967,96.5603202232601,6,62.48330254606373,2.7351130976286147,21.881509867407114,0,1,0
Karnataka,2026-04-16,14.97367586730827,100.26179617901855,78.33294378350303,99.01198015276816,7,61.56602618822154,2.423172511283972,34.94263788316732,1,0,0
Karnataka,2026-04-17,16.93174941184594,110.01718532483193,74.04877549395124,99.30709023047758,1,56.85571297121304,3.064539218697991,30.448219992545685,1,0,0
Uttar Pradesh,2026-04-18,18.90766729219179,142.78276303805913,63.75106105028066,95.68650016357785,3,37.68468394687078,2.2193526770250678,30.22550912700825,1,1,0
Uttar Pradesh,2026-04-19,8.519631227831804,139.9831248146924,79.44521940859696,99.76193376199362,9,93.30210110126622,3.7516403658212973,34.10485536574687,0,0,0
Kerala,2026-04-20,10.989738737139621,157.96285030772063,96.82958601370541,96.64411308924305,6,265.7766343330275,4.455819288038042,32.75448795786642,0,1,1
Kerala,2026-04-21,7.286240199956262,145.66226741504698,61.602364762027776,98.3115686936536,7,232.4785416917865,2.1954527551474707,21.363749589127774,0,1,1
Maharashtra,2026-04-22,19.887252532375626,157.04636246388029,71.65843653975176,98.7591257297834,0,220.57536489203804,1.7719360317561144,18.319744432077528,1,1,1
Maharashtra,2026-04-23,18.90501451886443,142.15243009208842,68.30163744822813,99.05973117318942,3,239.20104169498882,1.4647222970163565,29.917845301309644,1,1,1
Kerala,2026-04-24,13.099356954208394,117.8831325183666,69.52586614662785,99.72874851112965,5,80.8253667988715,3.46501616228325,22.56547787365746,1,0,0
Kerala,2026-04-25,17.63049941564632,106.3218953350514,96.33738207517501,96.56459774014411,2,266.23250722574636,2.7754239645622776,24.463453032619128,1,1,1
Tamil Nadu,2026-04-26,12.814369659080633,146.90943180069613,78.7227621693716,99.29253227275777,4,41.19101254248132,1.7520628687851558,27.60795462549654,1,1,0
Uttar Pradesh,2026-04-27,14.353785320041396,138.64895328855496,78.65197651759274,95.65843451718104,9,100.90371801467458,3.6125469331674216,33.157453538704814,1,0,0
Maharashtra,2026-04-28,6.336866481740249,102.89116074359778,90.42302569821129,98.52520453176797,8,176.02443569020286,1.5939327320211376,23.38175507341932,0,1,1
Uttar Pradesh,2026-04-29,16.32905630745212,121.6030279540587,66.17968816019703,98.70988864756993,2,30.87152650260019,3.21720282339181,30.666337804387226,1,0,0
Uttar Pradesh,2026-04-30,6.915702254528522,157.40798892905718,79.49061416400204,98.3886162060066,4,219.0390563329275,3.1085935265010587,20.36679582549315,0,1,1
Kerala,2026-05-01,17.391014453787925,130.0240687426121,77.19940856484239,96.26157368067577,7,116.1738144610425,3.9369112047443333,28.959435818472272,1,0,0
Tamil Nadu,2026-05-02,16.73042131505579,125.96374816118228,83.87642762186624,99.36521573507602,5,235.32169968252003,1.220438559762667,15.031588421558236,1,0,1
Karnataka,2026-05-03,15.631170466144647,127.46197630955764,99.98230813001754,95.84429231685198,3,147.86888567538082,4.551491727405321,32.43014426981269,1,1,1
Tamil Nadu,2026-05-04,5.542405707871431,112.53296344030983,90.77795576328188,95.26817395760415,7,54.26235732760091,3.811966904587278,15.60759159908925,0,1,0
Tamil Nadu,2026-05-05,9.546925339179928,122.12243025188772,75.91462812069709,98.58732495305956,2,220.4285434066033,1.864503993395049,29.255075095251684,0,0,1
Uttar Pradesh,2026-05-06,8.946688548662642,122.1887953592306,93.10212209096187,97.37737857616366,2,75.64318675168306,1.7336213944389587,15.925163785225678,0,1,0
Tamil Nadu,2026-05-07,10.402046112072785,103.14130121124835,66.82833453249921,99.24549009979339,3,147.24309038041284,2.7266408565751337,20.32491398788007,0,0,0
Maharashtra,2026-05-08,6.314641201457578,146.0540577110751,61.21854745235841,96.9169857052913,8,22.659980747072282,4.270261318178388,24.944048071131064,0,1,1
Uttar Pradesh,2026-05-09,19.05436734546594,124.99026591423274,68.17793489857092,95.84139294253856,4,185.359996323611,4.3717999725564285,23.398773706964764,1,0,1
Maharashtra,2026-05-10,13.307033610685645,149.3307932089854,73.61646224457039,99.18221096234934,7,199.75732986488316,3.081824368557532,18.836722292020212,1,1,1
Karnataka,2026-05-11,9.582864659870353,151.02088006719373,80.42323029838239,97.74454815820036,5,113.60226299183506,4.44324345074695,21.67629823418475,0,1,1
Uttar Pradesh,2026-05-12,10.95472275611425,112.71964328191949,84.60516562164798,95.94597896195178,2,286.32683409632216,1.0217748367667623,29.55412740121934,0,0,1
Karnataka,2026-05-13,11.708038107572534,139.44120893020772,96.42422868857687,98.60191999293222,7,262.2506764446205,1.1406985261263864,28.385141851592966,0,1,1
Uttar Pradesh,2026-05-14,14.00891500040926,128.3369082497789,80.3941603820183,97.55556819244751,8,212.3822747219984,4.647286374546971,16.436291675278312,1,0,1
Kerala,2026-05-15,12.735191415447467,152.8094042752891,80.05102578502917,98.0215649112016,7,214.09562234812282,4.101327719543664,29.946316511457727,1,1,1
Tamil Nadu,2026-05-16,18.79087959821626,112.94444075058725,62.009720392919284,97.30449169103291,3,75.72051448264537,2.8028242330015427,16.06091762394057,1,0,0
Kerala,2026-05-17,12.454452243587454,140.66879201860266,61.396462106248954,99.14354491909003,5,197.04456932653468,4.014440525911949,25.85852778199569,1,1,1
Karnataka,2026-05-18,19.882370222349692,136.46512733516334,82.04639847665489,99.14781357841525,0,59.461879570655896,4.8225578468936865,20.201254960843812,1,0,1
Tamil Nadu,2026-05-19,17.77137436617644,117.71808865430997,77.52714452993378,98.54694410912194,3,43.20096717594664,4.08835809552514,26.75380255119638,1,0,1
Uttar Pradesh,2026-05-20,8.127657715360037,108.19605421907036,93.56721579921194,95.5270068869823,7,299.8403682607741,4.369485335273287,20.226567918818038,0,1,1
Tamil Nadu,2026-05-21,18.958928219658745,139.0983856286366,66.42718338847381,99.19426930952034,0,186.71277944195225,4.042426325560247,34.69915939251662,1,0,1
Maharashtra,2026-05-22,6.745495968282142,144.31584748793983,60.99886648468198,98.35506490266455,2,129.29636179715715,1.6728443697341664,21.194563674550636,0,1,0
Tamil Nadu,2026-05-23,17.261745627367873,118.937640625801,77.96155071720503,98.4851208300215,0,86.4493568651854,4.334296438582947,19.83921271348992,1,0,1
Maharashtra,2026-05-24,10.709349402148701,138.68995624133882,69.4991422700903,96.81491420201935,8,181.17613309866823,1.7804352800968402,20.56930581830692,0,0,1
Tamil Nadu,2026-05-25,18.169614806676044,123.7078544566902,61.984574933553496,99.39639778078504,1,14.878052466025837,4.570445312176588,32.92945714518591,1,0,1
Maharashtra,2026-05-26,18.020850351611756,142.79241299695707,88.98393147390516,98.62685800117428,8,28.404297151438517,2.8345995923243037,27.724376573386895,1,1,0
Karnataka,2026-05-27,17.088881001764317,111.95291649364319,64.4637199982899,95.56295233264598,3,9.857009322118904,3.707907009244114,29.61368194841553,1,0,0
Kerala,2026-05-28,16.85045654460592,153.41290015817046,84.33278000031086,97.03889017203082,1,149.75094997879853,2.988963391522574,33.36021020188701,1,1,0
Uttar Pradesh,2026-05-29,9.570187086470611,117.24457578793479,71.24199000667556,99.4319018098007,3,180.18198875615477,1.3759637176664081,33.23744969690015,0,0,1
